area_code,imd_decile
LSOA::E01018885,5
LSOA::E01018886,8
LSOA::E01018887,4
LSOA::E01018888,4
LSOA::E01018889,7
LSOA::E01018890,5
LSOA::E01018891,4
LSOA::E01018892,5
LSOA::E01018893,3
LSOA::E01018894,3
LSOA::E01018895,4
LSOA::E01018896,5
LSOA::E01018897,3
LSOA::E01018898,2
LSOA::E01018899,8
LSOA::E01018900,7
LSOA::E01018901,6
LSOA::E01018902,3
LSOA::E01018903,4
LSOA::E01018904,4
LSOA::E01018905,4
LSOA::E01018906,4
LSOA::E01018907,3
LSOA::E01018908,4
LSOA::E01018909,6
LSOA::E01018910,1
LSOA::E01018911,2
LSOA::E01018912,6
LSOA::E01018913,4
LSOA::E01018914,5
LSOA::E01018915,7
LSOA::E01018916,3
LSOA::E01018917,6
LSOA::E01018918,3
LSOA::E01018919,4
LSOA::E01018920,3
LSOA::E01018921,5
LSOA::E01018922,4
LSOA::E01018923,5
LSOA::E01018924,5
LSOA::E01018925,3
LSOA::E01018926,4
LSOA::E01018927,3
LSOA::E01018928,2
LSOA::E01018929,4
LSOA::E01018930,1
LSOA::E01018931,6
LSOA::E01018932,3
LSOA::E01018933,2
LSOA::E01018934,8
LSOA::E01018935,6
LSOA::E01018936,5
LSOA::E01018937,3
LSOA::E01018938,4
LSOA::E01018940,5
LSOA::E01018941,3
LSOA::E01018942,4
LSOA::E01018943,3
LSOA::E01018944,4
LSOA::E01018945,4
LSOA::E01018946,5
LSOA::E01018948,4
LSOA::E01018949,2
LSOA::E01018950,3
LSOA::E01018951,4
LSOA::E01018952,4
LSOA::E01018953,4
LSOA::E01018954,6
LSOA::E01018955,5
LSOA::E01018956,5
LSOA::E01018957,5
LSOA::E01018958,3
LSOA::E01018959,7
LSOA::E01018960,5
LSOA::E01018961,5
LSOA::E01018962,4
LSOA::E01018965,4
LSOA::E01018966,5
LSOA::E01018967,5
LSOA::E01018968,4
LSOA::E01018969,4
LSOA::E01018970,7
LSOA::E01018971,7
LSOA::E01018972,3
LSOA::E01018973,6
LSOA::E01018974,4
LSOA::E01018975,5
LSOA::E01018976,5
LSOA::E01018977,2
LSOA::E01018978,4
LSOA::E01018979,5
LSOA::E01018980,5
LSOA::E01018981,7
LSOA::E01018982,5
LSOA::E01018983,8
LSOA::E01018985,7
LSOA::E01018986,6
LSOA::E01018987,4
LSOA::E01018988,4
LSOA::E01018989,3
LSOA::E01018990,3
LSOA::E01018991,3
LSOA::E01018992,4
LSOA::E01018993,3
LSOA::E01018994,4
LSOA::E01018995,1
LSOA::E01018996,3
LSOA::E01018997,1
LSOA::E01018998,3
LSOA::E01018999,2
LSOA::E01019000,5
LSOA::E01019001,3
LSOA::E01019002,4
LSOA::E01019003,7
LSOA::E01019004,2
LSOA::E01019005,3
LSOA::E01019006,4
LSOA::E01019007,4
LSOA::E01019008,2
LSOA::E01019009,3
LSOA::E01019010,7
LSOA::E01019011,7
LSOA::E01019012,4
LSOA::E01019013,4
LSOA::E01019014,7
LSOA::E01019015,8
LSOA::E01019016,7
LSOA::E01019018,9
LSOA::E01019019,7
LSOA::E01019020,2
LSOA::E01019021,8
LSOA::E01019022,3
LSOA::E01019023,6
LSOA::E01019024,5
LSOA::E01019025,6
LSOA::E01019026,5
LSOA::E01019027,6
LSOA::E01019028,4
LSOA::E01019029,2
LSOA::E01019030,8
LSOA::E01019031,7
LSOA::E01019032,5
LSOA::E01019033,2
LSOA::E01019034,3
LSOA::E01019035,7
LSOA::E01019036,3
LSOA::E01019037,4
LSOA::E01019038,4
LSOA::E01019039,5
LSOA::E01019040,5
LSOA::E01019041,1
LSOA::E01019042,4
LSOA::E01019043,5
LSOA::E01019044,7
LSOA::E01019045,6
LSOA::E01019046,2
LSOA::E01019047,3
LSOA::E01019048,7
LSOA::E01019050,5
LSOA::E01019051,4
LSOA::E01019052,3
LSOA::E01019053,2
LSOA::E01019054,3
LSOA::E01019055,1
LSOA::E01019056,1
LSOA::E01019057,5
LSOA::E01019058,7
LSOA::E01019059,4
LSOA::E01019060,5
LSOA::E01019061,5
LSOA::E01019062,3
LSOA::E01019063,4
LSOA::E01019064,4
LSOA::E01019065,4
LSOA::E01019066,6
LSOA::E01019067,6
LSOA::E01019068,6
LSOA::E01019069,3
LSOA::E01019070,3
LSOA::E01019071,4
LSOA::E01019072,3
LSOA::E01019073,5
LSOA::E01019074,2
LSOA::E01019075,4
LSOA::E01019076,2
LSOA::E01019077,7
LSOA::E01019078,10
LSOA::E01019079,9
LSOA::E01019080,5
LSOA::E01019081,2
LSOA::E01019082,5
LSOA::E01019083,5
LSOA::E01019084,6
LSOA::E01019085,9
LSOA::E01019086,7
LSOA::E01019087,10
LSOA::E01019088,6
LSOA::E01019089,3
LSOA::E01019090,5
LSOA::E01019091,7
LSOA::E01019092,7
LSOA::E01019093,6
LSOA::E01019094,5
LSOA::E01019095,1
LSOA::E01019096,6
LSOA::E01019097,1
LSOA::E01019098,3
LSOA::E01019099,3
LSOA::E01019100,7
LSOA::E01019101,9
LSOA::E01019102,3
LSOA::E01019104,6
LSOA::E01019106,9
LSOA::E01019107,5
LSOA::E01019108,1
LSOA::E01019109,2
LSOA::E01019110,1
LSOA::E01019111,2
LSOA::E01019112,1
LSOA::E01019113,1
LSOA::E01019114,4
LSOA::E01019115,2
LSOA::E01019116,2
LSOA::E01019117,8
LSOA::E01019118,3
LSOA::E01019119,9
LSOA::E01019120,3
LSOA::E01019121,1
LSOA::E01019122,1
LSOA::E01019123,4
LSOA::E01019124,9
LSOA::E01019125,6
LSOA::E01019126,3
LSOA::E01019127,5
LSOA::E01019128,4
LSOA::E01019129,9
LSOA::E01019130,7
LSOA::E01019131,5
LSOA::E01019132,5
LSOA::E01019133,5
LSOA::E01019134,6
LSOA::E01019135,2
LSOA::E01019136,7
LSOA::E01019137,2
LSOA::E01019138,2
LSOA::E01019139,1
LSOA::E01019141,1
LSOA::E01019142,1
LSOA::E01019143,1
LSOA::E01019144,5
LSOA::E01019145,6
LSOA::E01019146,7
LSOA::E01019147,4
LSOA::E01019148,8
LSOA::E01019149,6
LSOA::E01019150,4
LSOA::E01019151,5
LSOA::E01019152,8
LSOA::E01019153,9
LSOA::E01019154,9
LSOA::E01019155,8
LSOA::E01019156,1
LSOA::E01019157,1
LSOA::E01019158,1
LSOA::E01019159,3
LSOA::E01019160,2
LSOA::E01019161,5
LSOA::E01019162,10
LSOA::E01019163,9
LSOA::E01019164,1
LSOA::E01019165,2
LSOA::E01019166,2
LSOA::E01019167,5
LSOA::E01019168,5
LSOA::E01019169,8
LSOA::E01019170,6
LSOA::E01019171,3
LSOA::E01019172,2
LSOA::E01019173,2
LSOA::E01019175,3
LSOA::E01019176,10
LSOA::E01019177,3
LSOA::E01019178,7
LSOA::E01019179,9
LSOA::E01019180,6
LSOA::E01019182,5
LSOA::E01019184,4
LSOA::E01019185,8
LSOA::E01019186,5
LSOA::E01019187,4
LSOA::E01019188,5
LSOA::E01019189,4
LSOA::E01019190,10
LSOA::E01019191,9
LSOA::E01019192,9
LSOA::E01019193,1
LSOA::E01019194,3
LSOA::E01019195,9
LSOA::E01019196,6
LSOA::E01019197,1
LSOA::E01019198,3
LSOA::E01019199,2
LSOA::E01019200,6
LSOA::E01019201,3
LSOA::E01019202,4
LSOA::E01019203,7
LSOA::E01019204,3
LSOA::E01019205,3
LSOA::E01019206,2
LSOA::E01019207,2
LSOA::E01019208,3
LSOA::E01019209,2
LSOA::E01019210,2
LSOA::E01019211,2
LSOA::E01019212,8
LSOA::E01019215,3
LSOA::E01019216,3
LSOA::E01019217,4
LSOA::E01019218,4
LSOA::E01019219,7
LSOA::E01019220,6
LSOA::E01019221,3
LSOA::E01019222,3
LSOA::E01019223,7
LSOA::E01019224,7
LSOA::E01019225,4
LSOA::E01019226,4
LSOA::E01019227,2
LSOA::E01019228,4
LSOA::E01019229,4
LSOA::E01019230,2
LSOA::E01019231,2
LSOA::E01019232,5
LSOA::E01019233,5
LSOA::E01019234,1
LSOA::E01019235,5
LSOA::E01019236,2
LSOA::E01019237,5
LSOA::E01019238,9
LSOA::E01019239,6
LSOA::E01019240,8
LSOA::E01019241,9
LSOA::E01019242,6
LSOA::E01019243,10
LSOA::E01019244,10
LSOA::E01019245,1
LSOA::E01019246,3
LSOA::E01019247,4
LSOA::E01019248,1
LSOA::E01019249,9
LSOA::E01019250,8
LSOA::E01019251,9
LSOA::E01019252,4
LSOA::E01019253,8
LSOA::E01019254,8
LSOA::E01019255,9
LSOA::E01019256,6
LSOA::E01019257,4
LSOA::E01019258,8
LSOA::E01019259,4
LSOA::E01019260,4
LSOA::E01019261,10
LSOA::E01019262,9
LSOA::E01019264,6
LSOA::E01019265,2
LSOA::E01019266,3
LSOA::E01019267,1
LSOA::E01019269,2
LSOA::E01019270,3
LSOA::E01019271,3
LSOA::E01019272,2
LSOA::E01019273,6
LSOA::E01019274,2
LSOA::E01019275,5
LSOA::E01019277,1
LSOA::E01019278,6
LSOA::E01019279,6
LSOA::E01019280,1
LSOA::E01019281,5
LSOA::E01019282,5
LSOA::E01019283,5
LSOA::E01019284,3
LSOA::E01019285,3
LSOA::E01019286,6
LSOA::E01019287,9
LSOA::E01019288,10
LSOA::E01019289,4
LSOA::E01019290,4
LSOA::E01019291,3
LSOA::E01019292,6
LSOA::E01019293,4
LSOA::E01019294,2
LSOA::E01019295,1
LSOA::E01019296,2
LSOA::E01019298,4
LSOA::E01019299,2
LSOA::E01019300,8
LSOA::E01019301,1
LSOA::E01019302,6
LSOA::E01019303,8
LSOA::E01019304,5
LSOA::E01019305,4
LSOA::E01019306,4
LSOA::E01019307,7
LSOA::E01019308,4
LSOA::E01019309,5
LSOA::E01019310,5
LSOA::E01019311,7
LSOA::E01019312,8
LSOA::E01019313,6
LSOA::E01019314,6
LSOA::E01019315,6
LSOA::E01019316,6
LSOA::E01019317,7
LSOA::E01019318,3
LSOA::E01019319,5
LSOA::E01019320,6
LSOA::E01019321,6
LSOA::E01019322,7
LSOA::E01019323,5
LSOA::E01019324,6
LSOA::E01019325,5
LSOA::E01019326,9
LSOA::E01019327,6
LSOA::E01019328,9
LSOA::E01019329,8
LSOA::E01019330,8
LSOA::E01019331,7
LSOA::E01019332,4
LSOA::E01019333,3
LSOA::E01019334,8
LSOA::E01019335,6
LSOA::E01019336,4
LSOA::E01019337,5
LSOA::E01019338,5
LSOA::E01019339,6
LSOA::E01019340,4
LSOA::E01019343,8
LSOA::E01019344,6
LSOA::E01019345,6
LSOA::E01019346,6
LSOA::E01019347,8
LSOA::E01019348,9
LSOA::E01019349,8
LSOA::E01019350,6
LSOA::E01019351,6
LSOA::E01019352,7
LSOA::E01019353,8
LSOA::E01019354,7
LSOA::E01019355,9
LSOA::E01019356,5
LSOA::E01019357,6
LSOA::E01019358,9
LSOA::E01019359,5
LSOA::E01019360,6
LSOA::E01019361,10
LSOA::E01019362,10
LSOA::E01019363,5
LSOA::E01019364,4
LSOA::E01019365,8
LSOA::E01019366,9
LSOA::E01019368,10
LSOA::E01019369,9
LSOA::E01019370,9
LSOA::E01019371,5
LSOA::E01019372,8
LSOA::E01019373,9
LSOA::E01019374,7
LSOA::E01019375,8
LSOA::E01019376,5
LSOA::E01019377,9
LSOA::E01019378,9
LSOA::E01019379,6
LSOA::E01019380,5
LSOA::E01019381,6
LSOA::E01019382,7
LSOA::E01019383,9
LSOA::E01019384,6
LSOA::E01019385,8
LSOA::E01019386,5
LSOA::E01019387,7
LSOA::E01019388,6
LSOA::E01019389,5
LSOA::E01019390,8
LSOA::E01019391,9
LSOA::E01019392,5
LSOA::E01019393,10
LSOA::E01019394,6
LSOA::E01019395,8
LSOA::E01019396,8
LSOA::E01019397,6
LSOA::E01019400,2
LSOA::E01019401,2
LSOA::E01019402,5
LSOA::E01019403,2
LSOA::E01019404,4
LSOA::E01019405,7
LSOA::E01019406,7
LSOA::E01019407,5
LSOA::E01019408,8
LSOA::E01019409,8
LSOA::E01019410,9
LSOA::E01019411,6
LSOA::E01019412,9
LSOA::E01019413,10
LSOA::E01019414,9
LSOA::E01019415,7
LSOA::E01019416,10
LSOA::E01019417,4
LSOA::E01019418,7
LSOA::E01019419,8
LSOA::E01019420,3
LSOA::E01019421,6
LSOA::E01019422,8
LSOA::E01019423,8
LSOA::E01019424,5
LSOA::E01019425,10
LSOA::E01019426,9
LSOA::E01019427,10
LSOA::E01019428,5
LSOA::E01019429,7
LSOA::E01019430,8
LSOA::E01019431,4
LSOA::E01019432,5
LSOA::E01019433,5
LSOA::E01019434,5
LSOA::E01019435,5
LSOA::E01019436,5
LSOA::E01019437,3
LSOA::E01019438,5
LSOA::E01019439,6
LSOA::E01019440,4
LSOA::E01019441,2
LSOA::E01019442,4
LSOA::E01019443,7
LSOA::E01019444,1
LSOA::E01019445,4
LSOA::E01019446,8
LSOA::E01019447,9
LSOA::E01019448,8
LSOA::E01019449,9
LSOA::E01019450,3
LSOA::E01019451,5
LSOA::E01019452,2
LSOA::E01019453,1
LSOA::E01019454,7
LSOA::E01019455,4
LSOA::E01019456,5
LSOA::E01019457,7
LSOA::E01019458,4
LSOA::E01019459,3
LSOA::E01019460,7
LSOA::E01019461,4
LSOA::E01019462,8
LSOA::E01019463,1
LSOA::E01019464,10
LSOA::E01019465,5
LSOA::E01019467,8
LSOA::E01019468,2
LSOA::E01019469,2
LSOA::E01019470,4
LSOA::E01019471,2
LSOA::E01019473,10
LSOA::E01019474,9
LSOA::E01019475,4
LSOA::E01019476,9
LSOA::E01019477,7
LSOA::E01019478,8
LSOA::E01019479,8
LSOA::E01019480,5
LSOA::E01019481,4
LSOA::E01019482,6
LSOA::E01019483,2
LSOA::E01019484,4
LSOA::E01019485,4
LSOA::E01019486,8
LSOA::E01019487,3
LSOA::E01019488,1
LSOA::E01019489,6
LSOA::E01019490,7
LSOA::E01019491,4
LSOA::E01019492,3
LSOA::E01019493,6
LSOA::E01019495,4
LSOA::E01019496,3
LSOA::E01019497,2
LSOA::E01019498,2
LSOA::E01019499,4
LSOA::E01019500,2
LSOA::E01019501,5
LSOA::E01019502,5
LSOA::E01019503,4
LSOA::E01019504,5
LSOA::E01019505,2
LSOA::E01019506,4
LSOA::E01019507,1
LSOA::E01019508,2
LSOA::E01019509,1
LSOA::E01019510,2
LSOA::E01019511,3
LSOA::E01019513,7
LSOA::E01019514,5
LSOA::E01019515,2
LSOA::E01019516,4
LSOA::E01019517,8
LSOA::E01019518,9
LSOA::E01019519,4
LSOA::E01019520,5
LSOA::E01019521,7
LSOA::E01019522,4
LSOA::E01019523,2
LSOA::E01019524,5
LSOA::E01019525,4
LSOA::E01019526,4
LSOA::E01019527,1
LSOA::E01019528,7
LSOA::E01019529,4
LSOA::E01019530,3
LSOA::E01019531,3
LSOA::E01019532,4
LSOA::E01019533,10
LSOA::E01019534,5
LSOA::E01019535,7
LSOA::E01019536,4
LSOA::E01019537,8
LSOA::E01019538,4
LSOA::E01019539,6
LSOA::E01019540,9
LSOA::E01019541,3
LSOA::E01019542,2
LSOA::E01019543,3
LSOA::E01019544,4
LSOA::E01019545,6
LSOA::E01019546,6
LSOA::E01019547,2
LSOA::E01019548,7
LSOA::E01019549,2
LSOA::E01019550,4
LSOA::E01019551,6
LSOA::E01019552,4
LSOA::E01019553,7
LSOA::E01019554,3
LSOA::E01019555,3
LSOA::E01019556,2
LSOA::E01019557,6
LSOA::E01019558,10
LSOA::E01019559,9
LSOA::E01019560,3
LSOA::E01019561,1
LSOA::E01019562,3
LSOA::E01019563,1
LSOA::E01019564,6
LSOA::E01019565,2
LSOA::E01019566,1
LSOA::E01019567,2
LSOA::E01019568,1
LSOA::E01019569,3
LSOA::E01019570,5
LSOA::E01019571,2
LSOA::E01019572,1
LSOA::E01019573,3
LSOA::E01019574,3
LSOA::E01019575,1
LSOA::E01019576,2
LSOA::E01019577,3
LSOA::E01019578,1
LSOA::E01019579,3
LSOA::E01019580,3
LSOA::E01019581,2
LSOA::E01019582,6
LSOA::E01019583,8
LSOA::E01019585,7
LSOA::E01019586,10
LSOA::E01019587,9
LSOA::E01019588,10
LSOA::E01019589,9
LSOA::E01019590,10
LSOA::E01019591,7
LSOA::E01019592,10
LSOA::E01019593,10
LSOA::E01019594,4
LSOA::E01019595,8
LSOA::E01019596,9
LSOA::E01019597,9
LSOA::E01019598,5
LSOA::E01019599,8
LSOA::E01019600,7
LSOA::E01019601,6
LSOA::E01019602,7
LSOA::E01019603,8
LSOA::E01019604,8
LSOA::E01019605,6
LSOA::E01019606,9
LSOA::E01019607,7
LSOA::E01019608,5
LSOA::E01019609,8
LSOA::E01019610,9
LSOA::E01019611,5
LSOA::E01019612,7
LSOA::E01019613,5
LSOA::E01019614,9
LSOA::E01019615,7
LSOA::E01019616,8
LSOA::E01019617,6
LSOA::E01019618,7
LSOA::E01019619,6
LSOA::E01019620,6
LSOA::E01019621,8
LSOA::E01019622,9
LSOA::E01019623,4
LSOA::E01019624,8
LSOA::E01019625,1
LSOA::E01019626,8
LSOA::E01019627,8
LSOA::E01019628,7
LSOA::E01019629,6
LSOA::E01019630,7
LSOA::E01019631,6
LSOA::E01019632,7
LSOA::E01019633,4
LSOA::E01019634,6
LSOA::E01019635,10
LSOA::E01019636,6
LSOA::E01019638,9
LSOA::E01019639,5
LSOA::E01019640,9
LSOA::E01019641,10
LSOA::E01019642,7
LSOA::E01019643,9
LSOA::E01019644,1
LSOA::E01019645,3
LSOA::E01019646,1
LSOA::E01019647,2
LSOA::E01019648,6
LSOA::E01019649,5
LSOA::E01019650,1
LSOA::E01019651,7
LSOA::E01019652,8
LSOA::E01019653,10
LSOA::E01019654,5
LSOA::E01019655,5
LSOA::E01019656,7
LSOA::E01019657,3
LSOA::E01019658,5
LSOA::E01019659,9
LSOA::E01019660,6
LSOA::E01019661,2
LSOA::E01019662,1
LSOA::E01019663,1
LSOA::E01019664,2
LSOA::E01019665,3
LSOA::E01019666,3
LSOA::E01019667,3
LSOA::E01019668,1
LSOA::E01019669,5
LSOA::E01019670,8
LSOA::E01019671,8
LSOA::E01019672,2
LSOA::E01019673,8
LSOA::E01019674,6
LSOA::E01019675,3
LSOA::E01019676,4
LSOA::E01019677,6
LSOA::E01019678,9
LSOA::E01019679,4
LSOA::E01019680,7
LSOA::E01019681,7
LSOA::E01019682,2
LSOA::E01019683,8
LSOA::E01019684,10
LSOA::E01019685,8
LSOA::E01019686,9
LSOA::E01019687,3
LSOA::E01019688,2
LSOA::E01019689,4
LSOA::E01019690,3
LSOA::E01019691,7
LSOA::E01019692,2
LSOA::E01019693,4
LSOA::E01019694,10
LSOA::E01019695,8
LSOA::E01019696,7
LSOA::E01019697,6
LSOA::E01019698,8
LSOA::E01019699,2
LSOA::E01019700,6
LSOA::E01019701,5
LSOA::E01019702,9
LSOA::E01019703,9
LSOA::E01019704,9
LSOA::E01019705,7
LSOA::E01019706,9
LSOA::E01019707,9
LSOA::E01019708,10
LSOA::E01019709,3
LSOA::E01019710,2
LSOA::E01019711,6
LSOA::E01019712,8
LSOA::E01019713,8
LSOA::E01019714,8
LSOA::E01019715,3
LSOA::E01019716,7
LSOA::E01019717,2
LSOA::E01019718,5
LSOA::E01019719,6
LSOA::E01019720,8
LSOA::E01019721,8
LSOA::E01019722,8
LSOA::E01019723,4
LSOA::E01019724,3
LSOA::E01019725,7
LSOA::E01019726,5
LSOA::E01019727,10
LSOA::E01019728,1
LSOA::E01019729,1
LSOA::E01019730,3
LSOA::E01019731,9
LSOA::E01019732,6
LSOA::E01019733,5
LSOA::E01019734,7
LSOA::E01019735,8
LSOA::E01019736,6
LSOA::E01019737,7
LSOA::E01019738,5
LSOA::E01019739,4
LSOA::E01019740,6
LSOA::E01019741,5
LSOA::E01019742,4
LSOA::E01019743,2
LSOA::E01019744,4
LSOA::E01019745,4
LSOA::E01019746,8
LSOA::E01019747,8
LSOA::E01019748,7
LSOA::E01019749,10
LSOA::E01019750,5
LSOA::E01019751,10
LSOA::E01019752,5
LSOA::E01019753,8
LSOA::E01019754,7
LSOA::E01019755,7
LSOA::E01019756,10
LSOA::E01019757,7
LSOA::E01019758,10
LSOA::E01019759,3
LSOA::E01019760,6
LSOA::E01019761,1
LSOA::E01019762,10
LSOA::E01019763,5
LSOA::E01019764,7
LSOA::E01019765,6
LSOA::E01019766,7
LSOA::E01019767,8
LSOA::E01019768,3
LSOA::E01019769,7
LSOA::E01019770,7
LSOA::E01019771,7
LSOA::E01019772,9
LSOA::E01019774,8
LSOA::E01019775,3
LSOA::E01019776,4
LSOA::E01019777,2
LSOA::E01019778,10
LSOA::E01019779,10
LSOA::E01019780,4
LSOA::E01019781,9
LSOA::E01019782,5
LSOA::E01019783,10
LSOA::E01019784,10
LSOA::E01019785,10
LSOA::E01019786,6
LSOA::E01019787,9
LSOA::E01019788,10
LSOA::E01019790,9
LSOA::E01019791,5
LSOA::E01019792,3
LSOA::E01019793,10
LSOA::E01019794,10
LSOA::E01019795,9
LSOA::E01019796,1
LSOA::E01019797,3
LSOA::E01019798,5
LSOA::E01019799,2
LSOA::E01019800,4
LSOA::E01019801,6
LSOA::E01019802,6
LSOA::E01019803,3
LSOA::E01019804,8
LSOA::E01019805,8
LSOA::E01019806,7
LSOA::E01019807,2
LSOA::E01019808,1
LSOA::E01019809,4
LSOA::E01019810,3
LSOA::E01019811,9
LSOA::E01019812,7
LSOA::E01019813,3
LSOA::E01019814,7
LSOA::E01019815,5
LSOA::E01019816,5
LSOA::E01019817,2
LSOA::E01019818,2
LSOA::E01019819,6
LSOA::E01019820,6
LSOA::E01019821,6
LSOA::E01019822,4
LSOA::E01019823,3
LSOA::E01019824,6
LSOA::E01019825,8
LSOA::E01019826,3
LSOA::E01019827,5
LSOA::E01019828,10
LSOA::E01019829,9
LSOA::E01019830,10
LSOA::E01019831,10
LSOA::E01019832,7
LSOA::E01019833,9
LSOA::E01019834,7
LSOA::E01019837,4
LSOA::E01019838,3
LSOA::E01019839,10
LSOA::E01019840,8
LSOA::E01019841,9
LSOA::E01019842,2
LSOA::E01019843,7
LSOA::E01019844,4
LSOA::E01019845,8
LSOA::E01019846,6
LSOA::E01019847,9
LSOA::E01019848,9
LSOA::E01019850,8
LSOA::E01019851,4
LSOA::E01019852,5
LSOA::E01019853,9
LSOA::E01019854,8
LSOA::E01019855,10
LSOA::E01019856,3
LSOA::E01019857,9
LSOA::E01019858,3
LSOA::E01019859,8
LSOA::E01019860,9
LSOA::E01019861,4
LSOA::E01019862,5
LSOA::E01019863,1
LSOA::E01019864,3
LSOA::E01019865,5
LSOA::E01019866,5
LSOA::E01019867,9
LSOA::E01019868,8
LSOA::E01019869,10
LSOA::E01019870,4
LSOA::E01019871,7
LSOA::E01019872,7
LSOA::E01019873,7
LSOA::E01019874,9
LSOA::E01019875,8
LSOA::E01019876,4
LSOA::E01019877,2
LSOA::E01019878,5
LSOA::E01019879,10
LSOA::E01019880,10
LSOA::E01019882,6
LSOA::E01019885,7
LSOA::E01019887,4
LSOA::E01019888,5
LSOA::E01019889,7
LSOA::E01019890,6
LSOA::E01019891,6
LSOA::E01019894,9
LSOA::E01019895,9
LSOA::E01019896,9
LSOA::E01019897,5
LSOA::E01019898,8
LSOA::E01019899,6
LSOA::E01019900,9
LSOA::E01019901,5
LSOA::E01019902,5
LSOA::E01019903,6
LSOA::E01019904,4
LSOA::E01019905,10
LSOA::E01019906,7
LSOA::E01019907,8
LSOA::E01019908,5
LSOA::E01019909,10
LSOA::E01019910,7
LSOA::E01019911,8
LSOA::E01019912,6
LSOA::E01019913,9
LSOA::E01019914,2
LSOA::E01019915,9
LSOA::E01019916,3
LSOA::E01019917,6
LSOA::E01019918,4
LSOA::E01019919,4
LSOA::E01019920,5
LSOA::E01019921,8
LSOA::E01019922,4
LSOA::E01019923,5
LSOA::E01019924,4
LSOA::E01019925,8
LSOA::E01019927,4
LSOA::E01019928,6
LSOA::E01019929,7
LSOA::E01019930,7
LSOA::E01019931,10
LSOA::E01019932,3
LSOA::E01019933,6
LSOA::E01019934,8
LSOA::E01019935,6
LSOA::E01019936,5
LSOA::E01019937,7
LSOA::E01019938,5
LSOA::E01019939,9
LSOA::E01019940,9
LSOA::E01019942,6
LSOA::E01019943,8
LSOA::E01019944,7
LSOA::E01019945,5
LSOA::E01019946,9
LSOA::E01019947,6
LSOA::E01019948,8
LSOA::E01019949,9
LSOA::E01019950,5
LSOA::E01019951,8
LSOA::E01019952,8
LSOA::E01019953,8
LSOA::E01019954,4
LSOA::E01019955,6
LSOA::E01019956,8
LSOA::E01019957,9
LSOA::E01019958,9
LSOA::E01019959,6
LSOA::E01019960,6
LSOA::E01019961,7
LSOA::E01019962,6
LSOA::E01019963,8
LSOA::E01019964,9
LSOA::E01019965,7
LSOA::E01019966,7
LSOA::E01019967,5
LSOA::E01019968,8
LSOA::E01019969,8
LSOA::E01019970,7
LSOA::E01019971,6
LSOA::E01019972,5
LSOA::E01019973,8
LSOA::E01019974,7
LSOA::E01019975,3
LSOA::E01019976,8
LSOA::E01019977,7
LSOA::E01019980,4
LSOA::E01019981,4
LSOA::E01019982,5
LSOA::E01019983,7
LSOA::E01019984,8
LSOA::E01019985,2
LSOA::E01019986,9
LSOA::E01019987,7
LSOA::E01019988,8
LSOA::E01019989,9
LSOA::E01019990,2
LSOA::E01019991,4
LSOA::E01019992,5
LSOA::E01019993,9
LSOA::E01019994,6
LSOA::E01019995,3
LSOA::E01019996,7
LSOA::E01019997,7
LSOA::E01019998,10
LSOA::E01019999,10
LSOA::E01020000,4
LSOA::E01020001,10
LSOA::E01020002,5
LSOA::E01020003,8
LSOA::E01020004,8
LSOA::E01020005,3
LSOA::E01020006,5
LSOA::E01020007,8
LSOA::E01020008,8
LSOA::E01020009,9
LSOA::E01020010,4
LSOA::E01020011,7
LSOA::E01020012,3
LSOA::E01020013,6
LSOA::E01020014,2
LSOA::E01020015,2
LSOA::E01020017,6
LSOA::E01020018,3
LSOA::E01020019,10
LSOA::E01020020,7
LSOA::E01020021,6
LSOA::E01020022,4
LSOA::E01020023,10
LSOA::E01020024,9
LSOA::E01020025,7
LSOA::E01020026,10
LSOA::E01020027,8
LSOA::E01020029,7
LSOA::E01020030,4
LSOA::E01020031,7
LSOA::E01020032,4
LSOA::E01020036,6
LSOA::E01020037,3
LSOA::E01020038,9
LSOA::E01020039,3
LSOA::E01020040,6
LSOA::E01020041,4
LSOA::E01020042,8
LSOA::E01020043,5
LSOA::E01020044,6
LSOA::E01020045,7
LSOA::E01020046,5
LSOA::E01020047,7
LSOA::E01020048,3
LSOA::E01020049,5
LSOA::E01020050,4
LSOA::E01020051,8
LSOA::E01020052,3
LSOA::E01020053,3
LSOA::E01020054,8
LSOA::E01020055,4
LSOA::E01020056,7
LSOA::E01020057,5
LSOA::E01020058,8
LSOA::E01020059,6
LSOA::E01020060,4
LSOA::E01020061,7
LSOA::E01020062,8
LSOA::E01020063,6
LSOA::E01020064,5
LSOA::E01020065,4
LSOA::E01020067,2
LSOA::E01020068,5
LSOA::E01020069,4
LSOA::E01020070,5
LSOA::E01020071,6
LSOA::E01020072,5
LSOA::E01020073,3
LSOA::E01020074,6
LSOA::E01020075,6
LSOA::E01020076,4
LSOA::E01020077,5
LSOA::E01020078,2
LSOA::E01020079,3
LSOA::E01020080,7
LSOA::E01020081,3
LSOA::E01020082,4
LSOA::E01020083,6
LSOA::E01020084,5
LSOA::E01020085,7
LSOA::E01020087,4
LSOA::E01020088,4
LSOA::E01020089,7
LSOA::E01020090,9
LSOA::E01020091,8
LSOA::E01020092,8
LSOA::E01020093,6
LSOA::E01020094,1
LSOA::E01020095,3
LSOA::E01020096,3
LSOA::E01020097,4
LSOA::E01020098,4
LSOA::E01020099,4
LSOA::E01020100,4
LSOA::E01020101,4
