postcode,lat,lon,area_code
HX75LL,53.73077392578125,-1.9816980361938477,LSOA::E01010917
M263QP,53.562644958496094,-2.3435187339782715,LSOA::E01004990
WA27JN,53.39285659790039,-2.5992884635925293,LSOA::E01033300
WA27QJ,53.400421142578125,-2.584294319152832,LSOA::E01012523
WA58UG,53.407997131347656,-2.630654811859131,LSOA::E01012563
HD75QX,53.630462646484375,-1.8475216627120972,LSOA::E01011077
WA42AG,53.370418548583984,-2.578277587890625,LSOA::E01012557
NW61NJ,51.55119705200195,-0.2004554569721222,LSOA::E01000873
SK101BP,53.26227951049805,-2.1334738731384277,LSOA::E01018622
WF179ES,53.73228073120117,-1.6599056720733645,LSOA::E01011048
BD195AR,53.722652435302734,-1.7135096788406372,LSOA::E01011063
WF131LB,53.69084548950195,-1.6298922300338743,LSOA::E01011130
WF160DY,53.70934295654297,-1.6629084348678589,LSOA::E01011157
CH657AG,53.27709197998047,-2.917367696762085,LSOA::E01018522
CW109BN,53.1907844543457,-2.449047327041626,LSOA::E01018425
TW136AE,51.44062423706055,-0.3894287049770355,LSOA::E01002607
TW140JG,51.45565032958984,-0.409194678068161,LSOA::E01002593
SK121LA,53.34711837768555,-2.122968912124634,LSOA::E01018655
TW31HA,51.46841049194336,-0.36604803800582886,LSOA::E01033083
ST72EZ,53.09585189819336,-2.3102030754089355,LSOA::E01018386
TW32EP,51.458770751953125,-0.3622322380542755,LSOA::E01002657
TR12LL,50.262638092041016,-5.04960823059082,LSOA::E01034865
TW34JX,51.47177505493164,-0.36680614948272705,LSOA::E01002641
BH14BA,50.7249755859375,-1.8462624549865725,LSOA::E01015279
CH11PW,53.188758850097656,-2.892916202545166,LSOA::E01035378
CH23NJ,53.20052337646485,-2.8753011226654053,LSOA::E01018343
NW11JB,51.529422760009766,-0.1295890361070633,LSOA::E01000956
LE35PR,52.63294982910156,-1.1518268585205078,LSOA::E01013779
LS167NR,53.8549690246582,-1.591534972190857,LSOA::E01011386
LS226SL,53.93207550048828,-1.380935788154602,LSOA::E01011704
LS85DH,53.81135940551758,-1.5120917558670044,LSOA::E01011432
LS146HT,53.815792083740234,-1.4559646844863892,LSOA::E01011665
IG118EN,51.53769302368164,0.0789313018321991,LSOA::E01034473
LS176HQ,53.843238830566406,-1.5293666124343872,LSOA::E01011511
HA87EJ,51.61035919189453,-0.2784033417701721,LSOA::E01000194
LE192HL,52.572242736816406,-1.2030043601989746,LSOA::E01025642
NE270NL,55.03606033325195,-1.5046732425689695,LSOA::E01008569
LE24LD,52.59782791137695,-1.076308012008667,LSOA::E01025978
NE280AA,54.99623107910156,-1.502253174781799,LSOA::E01008543
LE55HJ,52.62862014770508,-1.1082375049591064,LSOA::E01013762
NE258BE,55.04154586791992,-1.459831714630127,LSOA::E01008553
HA53EE,51.59520721435547,-0.3821621239185333,LSOA::E01002189
NE65AH,54.98164367675781,-1.5853880643844604,LSOA::E01008412
HA29AJ,51.56153869628906,-0.3742394149303436,LSOA::E01002215
HA74AR,51.617530822753906,-0.31233716011047363,LSOA::E01002226
NG316TS,52.90983581542969,-0.6385680437088013,LSOA::E01026343
HA37LL,51.60061264038086,-0.32197466492652893,LSOA::E01002106
NG316TA,52.91153717041016,-0.6389012932777405,LSOA::E01026323
CA287QF,54.5482063293457,-3.5866072177886963,LSOA::E01019280
LN121DB,53.3422966003418,0.25352737307548523,LSOA::E01026072
LN13LJ,53.23887634277344,-0.5450010299682617,LSOA::E01026147
NG241JR,53.07684326171875,-0.8065594434738159,LSOA::E01028310
NE461BA,54.96999740600586,-2.101909637451172,LSOA::E01027490
NW103EN,51.53866195678711,-0.21923448145389557,LSOA::E01000581
NW103JL,51.53296661376953,-0.2184474617242813,LSOA::E01000586
HA98EL,51.560733795166016,-0.2921801507472992,LSOA::E01000571
NG241XX,53.07505416870117,-0.8107587695121765,LSOA::E01028311
NE387NQ,54.89881896972656,-1.5312261581420898,LSOA::E01008848
LE126PG,52.8311767578125,-1.1776580810546875,LSOA::E01028389
ME74NB,51.37715530395508,0.551123321056366,LSOA::E01016046
TN127NY,51.15122604370117,0.39227813482284546,LSOA::E01024793
CT102HY,51.35917282104492,1.4306609630584717,LSOA::E01024706
ME99QJ,51.328731536865234,0.7968044877052307,LSOA::E01024624
ME121UH,51.43755340576172,0.7641642093658447,LSOA::E01024613
CT215JJ,51.07209396362305,1.0873351097106934,LSOA::E01024525
ME44DL,51.38386535644531,0.5215007066726685,LSOA::E01035297
BR87AP,51.40018844604492,0.1685839295387268,LSOA::E01024482
B219HF,52.5072021484375,-1.9320218563079832,LSOA::E01009350
DA139JG,51.40354537963867,0.3519943356513977,LSOA::E01024268
L63AF,53.41460037231445,-2.945109605789185,LSOA::E01006695
L118NB,53.44146728515625,-2.93286395072937,LSOA::E01006603
ME65AG,51.32991027832031,0.44490817189216614,LSOA::E01024771
L164PB,53.39759063720703,-2.895977735519409,LSOA::E01006579
B191SU,52.50348663330078,-1.8995141983032229,LSOA::E01034923
TN91EY,51.19609069824219,0.2786605954170227,LSOA::E01024768
TN49NH,51.13935852050781,0.26341381669044495,LSOA::E01024802
B735DA,52.5474853515625,-1.858639359474182,LSOA::E01009473
B235XB,52.53291702270508,-1.829310178756714,LSOA::E01009003
B237JY,52.509952545166016,-1.8569767475128176,LSOA::E01009401
B761RF,52.542388916015625,-1.801474690437317,LSOA::E01009437
B258AH,52.46316146850586,-1.8195960521698,LSOA::E01008883
L133DL,53.41455078125,-2.9139492511749268,LSOA::E01032508
L181LS,53.38829040527344,-2.910604953765869,LSOA::E01006592
B289HS,52.42532730102539,-1.8409267663955688,LSOA::E01009034
SO249AU,51.09014892578125,-1.1639827489852903,LSOA::E01023281
PO29HE,50.822261810302734,-1.0755856037139893,LSOA::E01017087
RG226ER,51.25666809082031,-1.1130893230438232,LSOA::E01022550
WN11ST,53.550811767578125,-2.6330337524414062,LSOA::E01006375
SP61JD,50.92808151245117,-1.7931904792785645,LSOA::E01023022
SO454JA,50.85183334350586,-1.416168451309204,LSOA::E01023005
PO29JE,50.820404052734375,-1.0765024423599243,LSOA::E01017088
GU113HU,51.249027252197266,-0.7686445713043213,LSOA::E01034729
BL48DB,53.544342041015625,-2.38846206665039,LSOA::E01004906
DT93EH,50.94556427001953,-2.5166919231414795,LSOA::E01020546
BB47NG,53.700538635253906,-2.287144422531128,LSOA::E01033281
CM133PD,51.59717559814453,0.3485577702522278,LSOA::E01021445
AL52RU,51.815975189208984,-0.3552766442298889,LSOA::E01023701
AL54EP,51.81786346435547,-0.35478705167770386,LSOA::E01023701
AL86SZ,51.79610061645508,-0.21750737726688385,LSOA::E01023917
AL87QG,51.81502151489258,-0.20463210344314575,LSOA::E01023960
AL97DL,51.73370361328125,-0.21764622628688812,LSOA::E01035608
SS67LJ,51.57657241821289,0.630794882774353,LSOA::E01021946
HP13AF,51.75957107543945,-0.47207242250442505,LSOA::E01023399
PR30ZB,53.85454177856445,-2.872263193130493,LSOA::E01025562
FY81RF,53.75126647949219,-3.030846118927002,LSOA::E01024987
WD180JY,51.65755462646485,-0.4023517370223999,LSOA::E01035576
WD246PJ,51.67808151245117,-0.39665642380714417,LSOA::E01023857
SS179AB,51.52888107299805,0.4570406675338745,LSOA::E01015943
TA146QN,50.952144622802734,-2.751877546310425,LSOA::E01029191
TA11DG,51.01955032348633,-3.109154224395752,LSOA::E01029289
PL74PH,50.393531799316406,-4.069599628448486,LSOA::E01015122
SE208EF,51.41073989868164,-0.064751997590065,LSOA::E01000743
TN163TL,51.30867004394531,0.030296452343463898,LSOA::E01000654
NE638RS,55.18349075317383,-1.575695514678955,LSOA::E01027529
SS87AX,51.52057266235352,0.5939182043075562,LSOA::E01021498
PL13AB,50.368133544921875,-4.146976470947266,LSOA::E01034160
CM144BJ,51.61930465698242,0.30141985416412354,LSOA::E01034358
SK58BS,53.42765426635742,-2.132351875305176,LSOA::E01005753
TQ148BG,50.54578399658203,-3.4951136112213135,LSOA::E01020269
L192LY,53.35516357421875,-2.8992760181427,LSOA::E01006745
B449SU,52.55229568481445,-1.8837993144989016,LSOA::E01009128
L392AW,53.56672286987305,-2.8824992179870605,LSOA::E01025490
DA76HJ,51.46717834472656,0.15822488069534302,LSOA::E01000370
SE93BB,51.42936706542969,0.05694826692342758,LSOA::E01001603
SE37EQ,51.48388671875,0.01740131340920925,LSOA::E01001585
SE186EX,51.490684509277344,0.06994941085577011,LSOA::E01034187
DA146DS,51.42620849609375,0.1021193265914917,LSOA::E01000457
DA51AP,51.4427604675293,0.14853985607624054,LSOA::E01000449
ME80PX,51.34634017944336,0.5864627361297607,LSOA::E01016053
NG347ET,52.99665451049805,-0.4079492688179016,LSOA::E01026232
NG56LF,53.00091552734375,-1.1307621002197266,LSOA::E01028175
BB24DY,53.73276901245117,-2.501655340194702,LSOA::E01012624
BB26JW,53.751949310302734,-2.5028724670410156,LSOA::E01012586
OX28TA,51.79310989379883,-1.2743138074874878,LSOA::E01028594
BB126SX,53.79465103149414,-2.271392345428467,LSOA::E01024881
W38HR,51.502349853515625,-0.2813528776168823,LSOA::E01002691
E164HB,51.516510009765625,0.009156773798167706,LSOA::E01003503
E138PS,51.52573013305664,0.028686225414276123,LSOA::E01003602
EN91DL,51.686859130859375,-0.002515542320907116,LSOA::E01021818
CM59JJ,51.70462417602539,0.2458704113960266,LSOA::E01021753
PE38EU,52.59608459472656,-0.28358957171440125,LSOA::E01015592
PE14DD,52.581390380859375,-0.2364007830619812,LSOA::E01015655
NR78AG,52.658294677734375,1.3242138624191284,LSOA::E01026553
NR103AF,52.68772888183594,1.3261698484420776,LSOA::E01026552
NR302QP,52.6051025390625,1.7260347604751587,LSOA::E01026623
CO43JE,51.89685821533203,0.9381280541419984,LSOA::E01021707
BB67AL,53.78604888916016,-2.4034571647644043,LSOA::E01025062
BB67AA,53.784366607666016,-2.406097173690796,LSOA::E01025062
N89TJ,51.57968521118164,-0.12183944880962372,LSOA::E01001990
CM61AH,51.87151336669922,0.3632337749004364,LSOA::E01022067
BH256BZ,50.75258255004883,-1.6531013250350952,LSOA::E01023054
EX391AY,51.03820037841797,-4.218694686889648,LSOA::E01020298
PO139LY,50.80235290527344,-1.2037674188613892,LSOA::E01022828
SN110JH,51.43659591674805,-2.0041377544403076,LSOA::E01031901
WN25AW,53.522090911865234,-2.600342273712158,LSOA::E01006218
BL18DE,53.594276428222656,-2.444324254989624,LSOA::E01004865
GL24WD,51.82685852050781,-2.280717134475708,LSOA::E01022335
WN11BS,53.54472351074219,-2.631629943847656,LSOA::E01006369
SN32EZ,51.55277633666992,-1.7479130029678345,LSOA::E01015541
CH470LD,53.397579193115234,-3.1702818870544434,LSOA::E01007201
GL102NG,51.74709701538086,-2.2827653884887695,LSOA::E01022401
SN11RN,51.561710357666016,-1.786697506904602,LSOA::E01033845
CH600BY,53.32679748535156,-3.0964672565460205,LSOA::E01007182
CH418AX,53.396217346191406,-3.0438547134399414,LSOA::E01007156
NE403HQ,54.97273254394531,-1.7614585161209106,LSOA::E01008249
BD133EY,53.791038513183594,-1.8494000434875488,LSOA::E01010798
LS298UA,53.92425537109375,-1.816380500793457,LSOA::E01010698
DH33PX,54.85486602783203,-1.572919249534607,LSOA::E01020594
B629BB,52.46175003051758,-2.0258452892303467,LSOA::E01009801
B629AB,52.46259307861328,-2.0234172344207764,LSOA::E01009797
ST46HL,53.01591110229492,-2.2130239009857178,LSOA::E01014288
HR12PH,52.05572891235352,-2.7134335041046143,LSOA::E01014010
ST42JX,53.00174331665039,-2.1618435382843018,LSOA::E01014275
DL37AJ,54.52550506591797,-1.5610809326171875,LSOA::E01035187
ST42QX,53.012420654296875,-2.1835103034973145,LSOA::E01014283
ST34JD,52.98304748535156,-2.1329376697540283,LSOA::E01014306
B664AG,52.47602462768555,-1.967301368713379,LSOA::E01009927
DH88LU,54.86067199707031,-1.8484234809875488,LSOA::E01020632
B659BA,52.476192474365234,-2.0392370223999023,LSOA::E01009932
HU114AA,53.778751373291016,-0.24724817276000977,LSOA::E01013031
WS109BY,52.5533561706543,-2.018186092376709,LSOA::E01010091
KT139PT,51.37232971191406,-0.4394824206829071,LSOA::E01030339
IG63EB,51.60675430297851,0.1063331738114357,LSOA::E01003720
IG14JT,51.56202697753906,0.06991256773471832,LSOA::E01003781
IG11YN,51.55827713012695,0.08059115707874298,LSOA::E01003686
CR52RA,51.320823669433594,-0.13935010135173798,LSOA::E01001023
BN71PE,50.87515640258789,-0.005517752841114998,LSOA::E01021043
IG89EF,51.60023880004883,0.02014265209436417,LSOA::E01003672
E107EA,51.5716438293457,-0.02206559292972088,LSOA::E01004424
CR52BA,51.32576370239258,-0.13207414746284485,LSOA::E01001023
MK80AS,52.026485443115234,-0.8024609088897705,LSOA::E01016780
HP199PT,51.82122421264648,-0.8148745894432068,LSOA::E01017663
HP178EE,51.773345947265625,-0.926164984703064,LSOA::E01017680
KT59ET,51.38756561279297,-0.27239125967025757,LSOA::E01002915
E173HX,51.588260650634766,-0.004439349751919508,LSOA::E01004464
HP202RR,51.81602096557617,-0.8139811158180237,LSOA::E01032961
HP270AT,51.72499465942383,-0.8325219750404358,LSOA::E01017929
SM60DE,51.3629035949707,-0.15076138079166412,LSOA::E01004174
DN13AP,53.52091217041016,-1.137739181518555,LSOA::E01007532
NG68ET,53.0030517578125,-1.1955125331878662,LSOA::E01013885
PL48PT,50.37369918823242,-4.126426696777344,LSOA::E01015179
WR158BA,52.31161117553711,-2.5934762954711914,LSOA::E01032214
ST42DP,53.014835357666016,-2.1846981048583984,LSOA::E01014281
BN214HZ,50.764991760253906,0.2815015912055969,LSOA::E01020935
SW154LE,51.44913101196289,-0.2393855452537537,LSOA::E01004571
NR289BP,52.82110977172851,1.3869357109069824,LSOA::E01026760
RH121HE,51.06178283691406,-0.32906562089920044,LSOA::E01035335
CR02JH,51.38398742675781,-0.09833156317472458,LSOA::E01001110
RH104HZ,51.12091827392578,-0.07756003737449646,LSOA::E01031725
CR01RB,51.3736686706543,-0.1030840054154396,LSOA::E01034145
CV212SG,52.37445068359375,-1.2594501972198486,LSOA::E01031173
KT92EP,51.36301040649414,-0.30536261200904846,LSOA::E01002949
SW194HZ,51.41682052612305,-0.2162505239248276,LSOA::E01003404
WA11BL,53.387229919433594,-2.59755539894104,LSOA::E01033300
CR51SG,51.30235290527344,-0.11687121540308,LSOA::E01001020
BN29NE,50.8280029296875,-0.13380837440490723,LSOA::E01016947
PO200QE,50.73212814331055,-0.792730987071991,LSOA::E01031528
SW164UY,51.4041748046875,-0.1199810579419136,LSOA::E01001090
SO403HZ,50.92242813110352,-1.4954134225845337,LSOA::E01023074
CR07LG,51.37578201293945,-0.06401385366916656,LSOA::E01000985
DA68BS,51.45920944213867,0.12920181453227997,LSOA::E01000389
TW11RD,51.456443786621094,-0.32163873314857483,LSOA::E01003868
SM38ET,51.370269775390625,-0.22770041227340695,LSOA::E01004118
CR26AP,51.34857940673828,-0.10164199769496918,LSOA::E01001033
PO198QF,50.82683563232422,-0.7850368618965149,LSOA::E01031496
SM38JN,51.36974334716797,-0.229861319065094,LSOA::E01004116
SK84QB,53.38774108886719,-2.230273962020874,LSOA::E01005772
RG141JX,51.40599822998047,-1.3236149549484253,LSOA::E01016310
OX169AB,52.05925750732422,-1.3410131931304932,LSOA::E01028430
OX44HS,51.73128509521485,-1.227259874343872,LSOA::E01028578
RG27HE,51.44040298461914,-0.9540609121322632,LSOA::E01016370
BH91LT,50.745723724365234,-1.876114845275879,LSOA::E01015377
RG49SJ,51.51663589477539,-0.9818893671035768,LSOA::E01028663
RG54BE,51.45328903198242,-0.8981701731681824,LSOA::E01016616
OX201JF,51.84804916381836,-1.3531596660614014,LSOA::E01028823
ST13NF,53.01972961425781,-2.1630139350891113,LSOA::E01034054
WV140AQ,52.56639099121094,-2.0736334323883057,COUNTY::WEST MIDLANDS
WV60BN,52.592437744140625,-2.1529035568237305,LSOA::E01010510
B602LA,52.328147888183594,-2.0512988567352295,LSOA::E01033061
B975JX,52.28190231323242,-1.942564845085144,LSOA::E01032247
RH159DR,50.95409393310547,-0.1296021044254303,LSOA::E01031708
DY138XH,52.34836959838867,-2.2834625244140625,LSOA::E01032458
WR113LF,52.09071731567383,-1.9384340047836304,LSOA::E01034330
CB238EH,52.25293731689453,0.018373172730207443,LSOA::E01018223
CB21DP,52.200172424316406,0.1263936012983322,LSOA::E01035517
PE37JB,52.59063720703125,-0.2693496346473694,LSOA::E01015661
CB13PA,52.19519805908203,0.15773272514343262,LSOA::E01017999
CB223EW,52.11244583129883,0.17729246616363523,LSOA::E01018289
SY66DL,52.53892135620117,-2.8082633018493652,LSOA::E01028998
WS86EQ,52.647464752197266,-1.9338302612304688,LSOA::E01010306
SY111RE,52.860198974609375,-3.051929473876953,LSOA::E01028906
SY45DZ,52.85605239868164,-2.7251696586608887,LSOA::E01028890
HU93LP,53.76691055297851,-0.2861586809158325,LSOA::E01012827
B939LU,52.39574432373047,-1.7415846586227417,LSOA::E01010154
WS111AP,52.68743896484375,-2.0316162109375,LSOA::E01029360
ST174AA,52.802677154541016,-2.1162030696868896,LSOA::E01034048
B797JS,52.636287689208984,-1.690063714981079,LSOA::E01029835
ST163AA,52.80569839477539,-2.1128735542297363,LSOA::E01034048
ST195DH,52.72517013549805,-2.114234685897827,LSOA::E01029660
BN72LN,50.873748779296875,0.01348321419209242,LSOA::E01021035
CB248QZ,52.288604736328125,0.12958525121212006,LSOA::E01018234
WS109JS,52.56791687011719,-2.0309245586395264,LSOA::E01010263
W45UH,51.49322509765625,-0.2638908326625824,LSOA::E01032573
WV132DA,52.58308410644531,-2.0598180294036865,LSOA::E01010404
NE165LR,54.923736572265625,-1.6743885278701782,LSOA::E01008272
WS98PT,52.60304260253906,-1.9196714162826536,LSOA::E01010241
BD95BU,53.81012344360352,-1.7915635108947754,LSOA::E01010804
LS251AR,53.79436492919922,-1.3939554691314695,LSOA::E01011399
KT174DB,51.33049392700195,-0.24981871247291565,LSOA::E01030379
RH13EN,51.258758544921875,-0.150843545794487,LSOA::E01030602
BL18HQ,53.58919525146485,-2.427532434463501,LSOA::E01004822
RH80AX,51.25765609741211,-0.0028665331192314625,LSOA::E01030836
GU125HR,51.26032638549805,-0.7226672172546387,LSOA::E01030426
RM111TP,51.5633544921875,0.21526741981506348,LSOA::E01002361
SE155ED,51.47371292114258,-0.06840948015451431,LSOA::E01004067
TW195DJ,51.45867538452149,-0.5613375902175903,LSOA::E01016577
OX266LP,51.899776458740234,-1.1527352333068848,LSOA::E01035735
OX286HT,51.78879165649414,-1.482779860496521,LSOA::E01028807
SW1V1QT,51.492549896240234,-0.1394539177417755,LSOA::E01004749
KT138TS,51.36480712890625,-0.45943233370780945,LSOA::E01030376
ST148TH,52.89725875854492,-1.8630359172821045,LSOA::E01029460
SW100LR,51.48265075683594,-0.17805179953575134,LSOA::E01002840
B421TY,52.52568435668945,-1.9043424129486084,LSOA::E01009242
NG163AW,53.01840591430664,-1.307015299797058,LSOA::E01028112
EX70NH,50.596649169921875,-3.4600586891174316,LSOA::E01034165
NW96HS,51.58989715576172,-0.251936137676239,LSOA::E01000147
YO243WY,53.94915771484375,-1.1293482780456543,LSOA::E01013447
NG24BU,52.949405670166016,-1.1271809339523315,LSOA::E01013919
DE216AH,52.92670822143555,-1.4578145742416382,LSOA::E01013538
HP51HB,51.70332717895508,-0.6126068234443665,LSOA::E01017792
NG25JE,52.93130111694336,-1.1233199834823608,LSOA::E01028355
BB48HH,53.70896530151367,-2.289458990097046,LSOA::E01025356
L111EL,53.437957763671875,-2.91365385055542,LSOA::E01006625
SE62LQ,51.4412841796875,-0.018364153802394867,LSOA::E01003221
NW67JG,51.542110443115234,-0.19853533804416656,LSOA::E01000545
NW109QH,51.54509735107422,-0.25200942158699036,LSOA::E01000528
YO177JJ,54.1364860534668,-0.8003852963447571,LSOA::E01027786
SE50DL,51.47593307495117,-0.09410680830478668,LSOA::E01003921
TS12LH,54.573509216308594,-1.2364773750305176,LSOA::E01012068
KT138RN,51.37208938598633,-0.4533691704273224,LSOA::E01030374
GU152JB,51.33335494995117,-0.7462190389633179,LSOA::E01030800
B302JL,52.42569351196289,-1.9221761226654053,LSOA::E01008952
SE114PP,51.48161697387695,-0.11312543600797652,LSOA::E01003099
LA59LB,54.12874984741211,-2.7667317390441895,LSOA::E01025098
LA26DZ,54.090938568115234,-2.814286231994629,LSOA::E01025159
LU40QL,51.89984130859375,-0.49378639459609985,LSOA::E01015761
B100UT,52.46759414672851,-1.851608633995056,LSOA::E01009329
N212LD,51.63719177246094,-0.09171787649393082,LSOA::E01001452
N156SB,51.5780029296875,-0.08558198809623718,LSOA::E01002056
N154AJ,51.58595275878906,-0.0714188888669014,LSOA::E01002066
N182TW,51.61107635498047,-0.06583352386951447,LSOA::E01001555
LU27UG,51.90190887451172,-0.39698269963264465,LSOA::E01015796
NN141SN,52.375858306884766,-0.8144965767860413,LSOA::E01032973
SE42EY,51.462913513183594,-0.03873397409915924,LSOA::E01003345
S639LQ,53.53145980834961,-1.3039357662200928,LSOA::E01007369
W37DA,51.514610290527344,-0.2488674074411392,LSOA::E01001875
BS34EY,51.44180679321289,-2.598013162612915,LSOA::E01033361
SM67FW,51.37748336791992,-0.1549290418624878,LSOA::E01034154
SW184EE,51.45001602172851,-0.19005897641181943,LSOA::E01004494
KT66EZ,51.39082717895508,-0.2999368906021118,LSOA::E01002999
HD15NE,53.65162658691406,-1.7928745746612549,LSOA::E01011238
LE27LN,52.62309265136719,-1.1351767778396606,LSOA::E01013648
GL13HF,51.86808013916016,-2.2367730140686035,LSOA::E01022311
M97ED,53.52264404296875,-2.186887502670288,LSOA::E01033687
W1U8HW,51.518795013427734,-0.15805736184120178,LSOA::E01004712
PE84EJ,52.48121643066406,-0.4724779427051544,LSOA::E01027048
BH204JS,50.68568420410156,-2.110600233078003,LSOA::E01020485
KT111HT,51.33452224731445,-0.408538430929184,LSOA::E01030300
IG88AS,51.60886001586914,0.05872612819075584,LSOA::E01003656
M334EE,53.41147994995117,-2.34088397026062,LSOA::E01006100
WA144PJ,53.39498519897461,-2.351865768432617,LSOA::E01006080
M74HJ,53.51410675048828,-2.250458002090454,LSOA::E01005646
PR84PL,53.61824035644531,-3.0155222415924072,LSOA::E01006931
L224QF,53.479248046875,-3.0230183601379395,LSOA::E01006956
L300QG,53.48990631103515,-2.9847352504730225,LSOA::E01007086
SK64HT,53.41482925415039,-2.0799102783203125,LSOA::E01005904
SK44HS,53.419677734375,-2.187859535217285,LSOA::E01005867
SK38PN,53.38939666748047,-2.169868230819702,LSOA::E01005763
OL36HY,53.54454040527344,-2.0093183517456055,LSOA::E01005407
OL11DU,53.540977478027344,-2.1073551177978516,LSOA::E01005433
M350AS,53.50835037231445,-2.164147138595581,LSOA::E01005371
M192AQ,53.44588088989258,-2.1982638835906982,LSOA::E01034128
M84JX,53.51956558227539,-2.24837875366211,LSOA::E01005162
LA77PS,54.22764587402344,-2.771095037460327,LSOA::E01019382
LA105BL,54.323585510253906,-2.527719497680664,LSOA::E01019385
L355AF,53.42351531982422,-2.7884411811828613,LSOA::E01006499
WA101HQ,53.453712463378906,-2.7358570098876953,LSOA::E01006872
WA102JL,53.456729888916016,-2.743604898452759,LSOA::E01006877
NN84PW,52.30430603027344,-0.6930327415466309,LSOA::E01035431
NN15BA,52.23822021484375,-0.8806558847427368,LSOA::E01027224
OX127LU,51.60944747924805,-1.42145836353302,LSOA::E01028723
TF16TF,52.71211242675781,-2.5114762783050537,LSOA::E01014102
TF11EW,52.70240783691406,-2.5205233097076416,LSOA::E01014145
NN15LT,52.24121856689453,-0.8679265975952148,LSOA::E01027135
IP30NF,52.047264099121094,1.1775519847869873,LSOA::E01029992
NR321PA,52.477821350097656,1.7528835535049438,LSOA::E01030249
CB88JX,52.24420166015625,0.40574124455451965,LSOA::E01034568
IP130SA,52.1528434753418,1.3641585111618042,LSOA::E01030220
S752AE,53.55670547485352,-1.4908117055892944,LSOA::E01007441
S738DD,53.52477264404297,-1.4022133350372314,LSOA::E01007448
DE249AD,52.8885498046875,-1.4504729509353638,LSOA::E01013504
DE561AR,53.0219612121582,-1.484276294708252,LSOA::E01019407
NW62LH,51.54631805419922,-0.19140318036079407,LSOA::E01000973
CR82LN,51.33955383300781,-0.1156628206372261,LSOA::E01001097
BN272AE,50.86198806762695,0.2607678472995758,LSOA::E01021177
OX41JS,51.748268127441406,-1.2413251399993896,LSOA::E01028588
RG264HN,51.35478210449219,-1.15231192111969,LSOA::E01022554
BS419AH,51.428314208984375,-2.667123794555664,LSOA::E01014851
BS45AH,51.433082580566406,-2.550960063934326,LSOA::E01014535
BS43HH,51.43927001953125,-2.560228109359741,LSOA::E01014534
PO332EN,50.73072814941406,-1.1607455015182495,LSOA::E01017336
SO199GH,50.88822555541992,-1.3706892728805542,LSOA::E01017279
LE169HF,52.47366714477539,-0.9175807237625122,LSOA::E01025807
S137JL,53.35919570922851,-1.3726476430892944,LSOA::E01007970
BS162HH,51.48249053955078,-2.5273191928863525,LSOA::E01014590
SE181HF,51.486270904541016,0.09831244498491289,LSOA::E01001677
ME11EU,51.38661193847656,0.5059987306594849,LSOA::E01016130
PO376EE,50.634368896484375,-1.1748205423355105,LSOA::E01017356
RG48JB,51.46828079223633,-0.9718802571296692,LSOA::E01016362
HP79NU,51.667724609375,-0.5666263699531555,LSOA::E01017775
SW66BS,51.480857849121094,-0.21286021173000336,LSOA::E01001903
BN33DX,50.832427978515625,-0.16162239015102386,LSOA::E01016874
BS82XE,51.46642303466797,-2.6193740367889404,LSOA::E01014556
BS84HU,51.45496368408203,-2.6186940670013428,LSOA::E01014545
CA222AE,54.4810676574707,-3.5285000801086426,LSOA::E01019274
CA11NL,54.89262008666992,-2.930259704589844,LSOA::E01019206
E175JN,51.58918762207031,-0.02948903664946556,LSOA::E01004458
GU12AA,51.23945999145508,-0.5648910999298096,LSOA::E01030457
E140ED,51.51143264770508,-0.011747377924621103,LSOA::E01004247
E59BU,51.56332015991211,-0.05874324589967728,LSOA::E01001722
CM35XB,51.64435577392578,0.6199160218238831,LSOA::E01021613
CO111AG,51.945526123046875,1.0630910396575928,LSOA::E01022020
CO153DS,51.79310607910156,1.1415280103683472,LSOA::E01021968
CM82AB,51.7991828918457,0.6408804655075073,LSOA::E01021416
CM11BE,51.73387145996094,0.47372227907180786,LSOA::E01033140
DE557BR,53.096683502197266,-1.3852673768997192,LSOA::E01019401
DE742LA,52.842247009277344,-1.3376445770263672,LSOA::E01035099
CH37SW,53.20747375488281,-2.82961368560791,LSOA::E01018325
CH643RP,53.29142761230469,-3.065391540527344,LSOA::E01018534
BB50DE,53.752803802490234,-2.3866078853607178,LSOA::E01034336
B339LY,52.488189697265625,-1.7930885553359983,LSOA::E01009093
CH416AZ,53.393741607666016,-3.0174169540405273,LSOA::E01034839
DL159BE,54.71543502807617,-1.7429455518722534,LSOA::E01020877
DH90JE,54.871551513671875,-1.6976218223571775,LSOA::E01020661
DN146RU,53.714839935302734,-0.8754637837409973,LSOA::E01012998
DN208AE,53.55329132080078,-0.4889794588088989,LSOA::E01013272
BH124LX,50.74723815917969,-1.9406728744506836,LSOA::E01015380
DY27DJ,52.506065368652344,-2.074681520462036,LSOA::E01009889
DY102AD,52.38877487182617,-2.2497055530548096,LSOA::E01034331
CB223BG,52.12262344360352,0.16993683576583862,LSOA::E01018280
DA163RA,51.46402359008789,0.09664389491081238,LSOA::E01000400
DA146HH,51.424293518066406,0.1071734055876732,LSOA::E01000459
CT51DG,51.35544204711914,1.0244194269180298,LSOA::E01024070
DA110AB,51.44257736206055,0.366231769323349,LSOA::E01032799
CT147AY,51.22023391723633,1.402278184890747,LSOA::E01024231
CR01EW,51.36392593383789,-0.09689291566610336,LSOA::E01001047
